962	-   [E11] Modifier Chronic [E12] [E21] Condition-Name AD [E22] that has been documented for at least 2 years	39	Argument:Modifies(E1,E2)
963	-   [E11] Observation IGA [E12] score [E21] Eq-Comparison ≥ 3 [E22]	18	Argument:Eq-Comparison(E1,E2)
964	-   AD involvement ≥ 10 % of [E11] Eq-Unit Body Surface Area [E12] ( [E21] Eq-Unit BSA [E22] )	97	Relation:Abbrev-Of(E2,E1)
965	-   Documented recent [E11] Eq-Comparison history [E12] of inadequate response [E21] Drug to topical medications [E22]	66	Argument:Temporality(E2,E1)
966	  History of hypersensitivity ( including anaphylaxis ) to an [E11] Drug immunoglobulin product [E12] ( plasma - derived or recombinant , eg , [E21] Drug monoclonal antibody [E22] )	16	Relation:Example-Of(E2,E1)
967	-   2 . [E11] Age age [E12] , [E21] Eq-Comparison 18 to 65 years [E22] old ;	18	Argument:Eq-Comparison(E1,E2)
968	-   4 . Daytime patients [E11] Eq-Comparison scheduled [E12] for [E21] Procedure general anesthesia [E22]	66	Argument:Temporality(E2,E1)
969	-   [E11] Observation-Name IOP [E12] > 20 mm in [E21] Modifier either eye [E22] , and h / o ocular hypertension , glaucoma	1	Argument:Modifies(E2,E1)
970	and h / o ocular hypertension , glaucoma , or [E11] Modifier ocular [E12] [E21] Procedure-Name surgery [E22] that can affect IOP .	39	Argument:Modifies(E1,E2)
971	-   Those Participants were treated with [E11] Modifier intravenous [E12] [E21] Procedure-Name thrombolytic therapy [E22] (   ( recombinant tissue plasminogen activator ( rt	39	Argument:Modifies(E1,E2)
972	-   Those who [E11] Eq-Comparison had [E12] [E21] Condition hemorrhagic stroke [E22]	66	Argument:Temporality(E2,E1)
973	-   participants presented with acute myocardial infarction , [E11] Condition cerebrovascular stroke [E12] in the [E21] Eq-Comparison previous three months [E22] .	6	Argument:Temporality(E1,E2)
974	-   serious head [E11] Condition trauma [E12] in the [E21] Eq-Comparison previous three months [E22] .	6	Argument:Temporality(E1,E2)
975	-   urinary tract , lung , or gastrointestinal [E11] Condition hemorrhage [E12] [E21] Eq-Comparison within the three weeks [E22] .	6	Argument:Temporality(E1,E2)
976	-   serious trauma or major [E11] Procedure surgery [E12] [E21] Eq-Comparison within the previous two weeks [E22] .	6	Argument:Temporality(E1,E2)
977	those received heparin within 48 hours , resulting in an [E11] Observation activated partial thromboplastin time [E12] [E21] Eq-Comparison greater than the upper limit of normal [E22] .	18	Argument:Eq-Comparison(E1,E2)
978	Ratio > 1.7 or prothrombin time > 15 sec ; [E11] Observation platelet count [E12] [E21] Eq-Comparison < 100,000 / mm3 [E22] .	18	Argument:Eq-Comparison(E1,E2)
979	Screening Tool ( CNST ) and identified as malnourished by [E11] Procedure subjective global assessment [E12] ( [E21] Procedure SGA [E22] ) B or C	97	Relation:Abbrev-Of(E2,E1)
980	1 . Patients [E11] Eq-Comparison undergoing [E12] minor or laparoscopic [E21] Procedure surgery [E22]	66	Argument:Temporality(E2,E1)
981	-   LTOT + group : [E11] Modifier long term [E12] [E21] Procedure-Name oxygenotherapy [E22] prescribed for more than 3 months , with daily	39	Argument:Modifies(E1,E2)
982	-   Continuous LTOT ( 24 hours ) or [E11] Modifier deambulation [E12] [E21] Procedure-Name O2 therapy [E22] alone	39	Argument:Modifies(E1,E2)
983	/ or DOG1 (   +   )   ) [E11] Condition profile [E12] consistent with [E21] Condition GIST [E22] .	83	Relation:Caused-By(E2,E1)
984	-   For the [E11] Condition T2D [E12] study group : Diagnosed with [E21] Condition type 2 diabetes [E22] .	54	Relation:If-Then(E1,E2)
985	continuous systemic treatment . Exception to the above : well [E11] Modifier controlled [E12] [E21] Condition-Name hypertension [E22] in which case the subject should not have treatment	39	Argument:Modifies(E1,E2)
986	, lupus nephritis and etc . ) on first diagnostic [E11] Modifier kidney [E12] [E21] Procedure-Name biopsy [E22] , as per specified pathology definitions	39	Argument:Modifies(E1,E2)
987	-   Participants must be [E11] Assertion able to [E12] physically attend [E21] Procedure treatment [E22] .	84	Argument:Asserted(E1,E2)
988	than 14 years and admitted to the ED , were [E11] Assertion eligible for [E12] this [E21] Study study [E22] .	84	Argument:Asserted(E1,E2)
989	-   Patients who have [E11] Eq-Comparison undergone [E12] a [E21] Procedure computed tomographic examination [E22]	66	Argument:Temporality(E2,E1)
990	-   [E11] Age Age [E12] [E21] Eq-Comparison < 12 [E22]	18	Argument:Eq-Comparison(E1,E2)
991	-   More than one [E11] Condition etiology [E12] for [E21] Condition ascites [E22]	83	Relation:Caused-By(E2,E1)
992	[E11] Eq-Comparison ≥ 18 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
993	2 . Patient [E11] Assertion requires [E12] a foot or ankle [E21] Procedure operative procedure [E22]	84	Argument:Asserted(E1,E2)
994	[E11] Age Age [E12] of both genders from [E21] Eq-Comparison 18 to 75 years [E22]	18	Argument:Eq-Comparison(E1,E2)
995	-   [E11] Condition ASA [E12] physiological status [E21] Eq-Comparison I - III [E22]	78	Argument:Stage(E1,E2)
996	-   History of [E11] Modifier chronic [E12] [E21] Drug opioid [E22] intake	39	Argument:Modifies(E1,E2)
997	-   Patient for whom a [E11] Modifier vascular [E12] [E21] Procedure-Name surgery [E22] is programmed , and whose nature allows obtaining of	39	Argument:Modifies(E1,E2)
998	-   Patient who has previously undergone [E11] Procedure-Name radiotherapy [E12] at the [E21] Modifier sampling site [E22]	1	Argument:Modifies(E2,E1)
999	-   Patient who has [E11] Eq-Comparison previously undergone [E12] [E21] Procedure radiotherapy [E22] at the sampling site	66	Argument:Temporality(E2,E1)
1000	[E11] Modifier Long term [E12] [E21] Condition-Name physical health condition [E22] and comorbid mental health problem	39	Argument:Modifies(E1,E2)
1001	-   [E11] Encounter Referred [E12] to a [E21] Provider psychological therapies service [E22]	67	Argument:Provider(E1,E2)
1002	defined as two or more prior episodes of service contact [E11] Negation without [E12] significant [E21] Stability change [E22] )	15	Argument:Negates(E1,E2)
1003	[E11] Life-Stage-And-Gender Adult [E12] patients (   [E21] Eq-Comparison ≥ 18 years [E22] ) with no age limit ;	94	Relation:Equivalent-To(E2,E1)
1004	breast cancer confirmed by biopsy or pathological examination of the [E11] Modifier resected [E12] [E21] Condition-Name tumor [E22] .	39	Argument:Modifies(E1,E2)
1005	1 . Multiple bone [E11] Condition metastases [E12] indicated by [E21] Procedure bone scan [E22]	38	Relation:Found-By(E1,E2)
1006	1 . [E11] Modifier Multiple bone [E12] [E21] Condition-Name metastases [E22] indicated by bone scan	39	Argument:Modifies(E1,E2)
1007	. Bone scan positive , with clinical symptoms , including [E11] Modifier bone [E12] [E21] Condition-Name pain [E22] , pathologic fracture , spinal cord compression and so	39	Argument:Modifies(E1,E2)
1008	B. Bone metastases secondary to other malignant tumor [E11] Exception other than [E12] [E21] Condition breast cancer [E22]	31	Argument:Except(E1,E2)
1009	1 . Idiopathic ( IPAH ) or [E11] Modifier heritable [E12] [E21] Condition-Name pulmonary arterial hypertension [E22] ( HPAH )	39	Argument:Modifies(E1,E2)
1010	. History of decompensated right heart failure within 30 days [E11] Temporal-Connection of [E12] [E21] Study screening [E22] ( e.g. , hospitalization for PAH or the need	89	Argument:Arg2(E1,E2)
1011	cells of subjects are approximate to those of healthy person [E11] Age aged [E12] [E21] Eq-Comparison between 18 and 50 years [E22] old subjects who are competent to give written informed	18	Argument:Eq-Comparison(E1,E2)
1012	-   subjects who suffer from [E11] Severity acute [E12] [E21] Condition leukemic [E22] subjects who accept chemotherapy within one month and will	20	Argument:Severity(E2,E1)
1013	3 . [E11] Age Ages [E12] [E21] Eq-Comparison 18 to 70 [E22]	18	Argument:Eq-Comparison(E1,E2)
1014	2 . Women who [E11] Eq-Comparison were [E12] [E21] Condition pregnant [E22] , breast feeding , or possibly pregnant .	66	Argument:Temporality(E2,E1)
1015	6 . Patients with contraindications for anticoagulation therapy ( for [E11] Assertion prevention [E12] of [E21] Condition cerebral infarction [E22] ) and antiarrhythmic drugs	84	Argument:Asserted(E1,E2)
1016	for anticoagulation therapy ( for prevention of cerebral infarction ) [E11] And and [E12] [E21] Drug antiarrhythmic drugs [E22]	89	Argument:Arg2(E1,E2)
1017	-   7 . Patients with valvular atrial fibrillation ( [E11] Condition mitral stenosis [E12] [E21] Eq-Comparison > grade 2 [E22] , mechanical valve , mitral valvuloplasty )	78	Argument:Stage(E1,E2)
1018	-   [E11] Eq-Comparison taking [E12] prescribed [E21] Drug medication [E22]	66	Argument:Temporality(E2,E1)
1019	-   Confirmed diagnosis of a [E11] Eq-Comparison new [E12] [E21] Condition stroke [E22] .	66	Argument:Temporality(E2,E1)
1020	-   [E11] Eq-Comparison Over 18 Years [E12] [E21] Age old [E22] .	23	Argument:Eq-Comparison(E2,E1)
1021	the intervention ( including hearing impairments , visual impairments , [E11] Negation inability [E12] to understand [E21] Language English [E22] ) . These will be assessed at researcher 's	15	Argument:Negates(E1,E2)
1022	[E11] Eq-Comparison between 18 and 45 years [E12] [E21] Age old [E22]	23	Argument:Eq-Comparison(E2,E1)
1023	-   [E11] Polarity Negative [E12] bacteriological and clinical [E21] Procedure examination [E22]	40	Argument:Polarity(E2,E1)
1024	-   Women [E11] And with [E12] [E21] Condition vaginal infection [E22]	89	Argument:Arg2(E1,E2)
1025	-   Suspicion of neoplasia or [E11] Eq-Comparison active [E12] [E21] Condition neoplasia [E22]	66	Argument:Temporality(E2,E1)
1026	-   Participants ongoing in an applicable Bayer - sponsored [E11] Drug anetumab ravtansine [E12] parent [E21] Study study [E22] at the time of its planned study closure .	48	Argument:Study-Of(E2,E1)
1027	  BMI : 18 - 30 kg / m2 ( [E11] Observation Body Mass Index [E12] [ [E21] Observation BMI [E22] ] [ kg / m2 ] = Body weight	97	Relation:Abbrev-Of(E2,E1)
1028	[E11] Observation BMI [E12] : [E21] Eq-Comparison 18 - 30 kg / m2 [E22] ( Body Mass Index [ BMI ] [ kg	18	Argument:Eq-Comparison(E1,E2)
1029	-   Evidence of clinically [E11] Modifier relevant [E12] [E21] Condition-Name pathology [E22]	39	Argument:Modifies(E1,E2)
1030	  History of alcohol abuse or drug addiction ( including [E11] Condition soft drugs [E12] like [E21] Condition cannabis [E22] products )	16	Relation:Example-Of(E2,E1)
1031	[E11] Eq-Comparison history [E12] of [E21] Condition inadequate bowel preparation [E22] .	66	Argument:Temporality(E2,E1)
1032	2 . Subjects in the [E11] Age age [E12] range of [E21] Eq-Comparison 22 - 75 years [E22] inclusive	18	Argument:Eq-Comparison(E1,E2)
1033	1 . Patients with [E11] Eq-Comparison active [E12] [E21] Condition Inflammatory Bowel Disease [E22]	66	Argument:Temporality(E2,E1)
1034	with previous history of acute diverticulitis disease or with prior [E11] Modifier incomplete [E12] [E21] Procedure-Name colonoscopy [E22] due to diverticular disease	39	Argument:Modifies(E1,E2)
1035	3 . Patients with known bowel obstruction [E11] Or / [E12] [E21] Condition strictures [E22]	89	Argument:Arg2(E1,E2)
1036	. Patients taking anticoagulants drugs ( excluding aspirin ) or [E11] Modifier dual [E12] [E21] Procedure-Name antiplatelet therapy [E22]	39	Argument:Modifies(E1,E2)
1037	[E11] Age Age [E12] [E21] Eq-Comparison between 10 and 18 [E22] and living with a parent or guardian	18	Argument:Eq-Comparison(E1,E2)
1038	2 . evidence of sleep apnea , restless legs or [E11] Modifier periodic [E12] [E21] Condition-Name limb movements [E22] ;	39	Argument:Modifies(E1,E2)
1039	-   History of [E11] Severity acute [E12] [E21] Condition infection [E22] , cancer , inflammatory rheumatic / connective tissue diseases	20	Argument:Severity(E2,E1)
1040	-   one or more clinical symptoms ( [E11] Modifier persistent [E12] [E21] Condition-Name cough [E22] , recurrent hemoptysis , weight loss , malaise ,	39	Argument:Modifies(E1,E2)
1041	  one or more clinical symptoms ( persistent cough , [E11] Modifier recurrent [E12] [E21] Condition-Name hemoptysis [E22] , weight loss , malaise , fever and dyspnea	39	Argument:Modifies(E1,E2)
1042	or persistent radiological findings ( one or more cavities and [E11] Modifier surrounding [E12] [E21] Condition-Name fibrosis [E22] , infiltrates , consolidation , with or without fungal	39	Argument:Modifies(E1,E2)
1043	infiltrates , consolidation , with or without fungal ball or [E11] Modifier progressive [E12] [E21] Condition-Name pleural thickening [E22] ) on computed tomography ( CT ) of the	39	Argument:Modifies(E1,E2)
1044	ball or progressive pleural thickening ) on computed tomography ( [E11] Procedure-Name CT [E12] ) of the [E21] Modifier thorax [E22]	1	Argument:Modifies(E2,E1)
1045	-   exclusion of other [E11] Modifier pulmonary [E12] [E21] Condition-Name disorders [E22] with similar presentation .	39	Argument:Modifies(E1,E2)
1046	-   subjects with others forms of pulmonary aspergillosis ( [E11] Modifier allergic bronchopulmonary [E12] [E21] Condition-Name aspergillosis [E22] , chronic necrotizing aspergillosis and angio - invasive aspergillosis	39	Argument:Modifies(E1,E2)
1047	others forms of pulmonary aspergillosis ( allergic bronchopulmonary aspergillosis , [E11] Modifier chronic necrotizing [E12] [E21] Condition-Name aspergillosis [E22] and angio - invasive aspergillosis )	39	Argument:Modifies(E1,E2)
1048	-   Being [E11] Eq-Comparison currently [E12] enrolled in another standardized [E21] Procedure meditation program [E22]	66	Argument:Temporality(E2,E1)
1049	-   Histologically confirmed diagnosis of [E11] Modifier supratentorial [E12] WHO Grade III or IV [E21] Condition-Name Glioma [E22] ( High Grade Glioma ) that has undergone surgical	39	Argument:Modifies(E1,E2)
1050	diagnosis of supratentorial WHO Grade III or IV Glioma ( [E11] Modifier High Grade [E12] [E21] Condition-Name Glioma [E22] ) that has undergone surgical biopsy or resection followed	39	Argument:Modifies(E1,E2)
1051	of recurrence or progression based on imaging studies and a [E11] Modifier stereotactic [E12] [E21] Procedure-Name biopsy [E22] is indicated for confirmation of recurrence / progression .	39	Argument:Modifies(E1,E2)
1052	-   Participant is mentally or [E11] Modifier legally [E12] [E21] Condition-Name incapacitated [E22] at the time of the study ;	39	Argument:Modifies(E1,E2)
1053	-   Known HIV (   +   ) [E11] Or or [E12] has been diagnosed with [E21] Condition AIDS [E22]	89	Argument:Arg2(E1,E2)
1054	-   [E11] Eq-Comparison Recently [E12] - [E21] Condition married [E22] woman	66	Argument:Temporality(E2,E1)
1055	[E11] Age Age [E12] [E21] Eq-Comparison 20 - 40 years [E22] .	18	Argument:Eq-Comparison(E1,E2)
1056	-   [E11] Modifier Uncorrected uterine [E12] [E21] Condition-Name anomalies [E22] , such as septate or bicornuate uterus , fibroids	39	Argument:Modifies(E1,E2)
1057	-   Diagnosis of [E11] Eq-Comparison active [E12] [E21] Condition rheumatoid arthritis [E22] , psoriatic arthritis , ankylosing spondylitis or , non	66	Argument:Temporality(E2,E1)
1058	-   Use of any [E11] Modifier prohibited concomitant [E12] [E21] Drug medication [E22] as outlined by protocol	39	Argument:Modifies(E1,E2)
1059	Body mass index ( BMI ) of 25 - 40 [E11] Eq-Unit kilograms [E12] per square meter ( [E21] Eq-Unit kg [E22] / m² ) , inclusive	97	Relation:Abbrev-Of(E2,E1)
1060	index ( BMI ) of 25 - 40 kilograms per [E11] Eq-Unit square meter [E12] ( kg / [E21] Eq-Unit m² [E22] ) , inclusive	97	Relation:Abbrev-Of(E2,E1)
1061	-   Have a body weight of < 150 [E11] Eq-Unit kilograms [E12] ( [E21] Eq-Unit kg [E22] )	97	Relation:Abbrev-Of(E2,E1)
1062	-   Have a [E11] Observation body weight [E12] of [E21] Eq-Comparison < 150 kilograms [E22] ( kg )	18	Argument:Eq-Comparison(E1,E2)
1063	-   Have clinical [E11] Observation lab test [E12] results [E21] Eq-Comparison within normal reference range [E22] for the population or investigator site , or results	18	Argument:Eq-Comparison(E1,E2)
1064	-   Have Type 1 diabetes [E11] Or or [E12] latent autoimmune [E21] Condition diabetes [E22] in adults	89	Argument:Arg2(E1,E2)
1065	-   Have an estimated glomerular filtration rate < 45 [E11] Eq-Unit milliliters [E12] per minute per 1.73 meters squared of body surface area ( [E21] Eq-Unit mL [E22] / min / 1.73 m² )	97	Relation:Abbrev-Of(E2,E1)
1066	estimated glomerular filtration rate < 45 milliliters per minute per [E11] Eq-Unit 1.73 meters squared [E12] of body surface area ( mL / min / [E21] Eq-Unit 1.73 m² [E22] )	97	Relation:Abbrev-Of(E2,E1)
1067	-   [E11] Condition Asia Impairment Scale [E12] [E21] Eq-Comparison grade of A , B , or C [E22]	78	Argument:Stage(E1,E2)
1068	Immunosuppression as defined by WBC < 3,000 cells / ml [E11] Temporal-Connection at [E12] [E21] Study baseline [E22] screening ,	89	Argument:Arg2(E1,E2)
1069	-   adult [E11] Age aged [E12] [E21] Eq-Comparison 18 and older [E22]	18	Argument:Eq-Comparison(E1,E2)
1070	-   reports not [E11] Assertion knowing [E12] their [E21] Condition HIV [E22] status or being HIV negative	84	Argument:Asserted(E1,E2)
1071	-   Must have a clinical diagnosis of [E11] Modifier solid tumor [E12] [E21] Condition-Name cancer [E22] and be seeking treatment and supportive care at the	39	Argument:Modifies(E1,E2)
1072	-   [E11] Observation Life expectancy [E12] must be [E21] Eq-Comparison greater than 6 months [E22]	18	Argument:Eq-Comparison(E1,E2)
1073	The ability for the patient to comply with all the [E11] Study study [E12] - related [E21] Procedure procedures [E22] .	91	Argument:Study-Of(E1,E2)
1074	-   Patients planned to undergo cancer therapy [E11] Exception other than [E12] [E21] Procedure chemotherapy [E22] ( i.e. , radiation , surgery or hormonal treatment	31	Argument:Except(E1,E2)
1075	are involuntarily incarcerated . Patients who are compulsorily detained for [E11] Procedure treatment [E12] of either a psychiatric or physical [E21] Condition illness [E22] .	76	Relation:Treatment-For(E1,E2)
1076	-   [E11] Observation Smokers [E12] ( [E21] Eq-Comparison Less than 20 cigars / day [E22] )	18	Argument:Eq-Comparison(E1,E2)
1077	-   Diagnosis of lung [E11] Condition cancer [E12] indicated in [E21] Condition-Type problem list [E22] in the EHR .	27	Argument:Type(E1,E2)
1078	-   Diagnosis of [E11] Modifier lung [E12] [E21] Condition-Name cancer [E22] indicated in problem list in the EHR .	39	Argument:Modifies(E1,E2)
1079	[E11] Eq-Comparison 18 to 95 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
1080	-   Completion of [E11] Eq-Comparison 3 [E12] [E21] Observation open water dives [E22]	10	Argument:Minimum-Count(E2,E1)
1081	-   1 . Patient with [E11] Modifier hemodynamic corrected valvular [E12] [E21] Condition-Name atrial fibrillation [E22] who is scheduled for ablation procedure and ≥ 20	39	Argument:Modifies(E1,E2)
1082	-   3 . [E11] Modifier paroxysmal [E12] [E21] Condition-Name atrial fibrillation [E22] that is recurrence during antiarrhythmic drug treatment or is	39	Argument:Modifies(E1,E2)
1083	-   1 . Patients with [E11] Modifier permanent [E12] [E21] Condition-Name atrial fibrillation [E22]	39	Argument:Modifies(E1,E2)
1084	-   3 . Patients with severe [E11] Modifier renal [E12] [E21] Condition-Name impairment [E22] or CT imaging difficulty using contrast media	39	Argument:Modifies(E1,E2)
1085	past history of radiofrequency ablation for atrial fibrillation or other [E11] Modifier cardiac [E12] [E21] Procedure-Name surgery [E22]	39	Argument:Modifies(E1,E2)
1086	6 . Patients with contraindications for anticoagulation therapy ( for [E11] Assertion prevention of [E12] [E21] Condition cerebral infarction [E22] ) and antiarrhythmic drugs	84	Argument:Asserted(E1,E2)
1087	for anticoagulation therapy ( for prevention of cerebral infarction ) [E11] Or and [E12] [E21] Drug antiarrhythmic drugs [E22]	89	Argument:Arg2(E1,E2)
1088	which are deemed necessary to mark the location of the [E11] Modifier colon [E12] [E21] Condition-Name lesion [E22] before surgery	39	Argument:Modifies(E1,E2)
1089	the rectal area and the lesion can be confirmed by [E11] Modifier digital [E12] [E21] Procedure-Name rectal exam [E22]	39	Argument:Modifies(E1,E2)
1090	-   If the [E11] Condition-Name lesion [E12] is located in the [E21] Modifier rectal area [E22] and the lesion can be confirmed by digital rectal	1	Argument:Modifies(E2,E1)
1091	-   Male or female , [E11] Age age [E12] [E21] Eq-Comparison greater than or equal to 18 years [E22] at the time of signing informed consent	18	Argument:Eq-Comparison(E1,E2)
1092	-   Mental incapacity , unwillingness [E11] Or or [E12] [E21] Condition language barriers [E22] precluding adequate understanding or cooperation	89	Argument:Arg2(E1,E2)
1093	[E11] Procedure Gastroscopy [E12] [E21] Assertion can be [E22] performed	64	Argument:Asserted(E2,E1)
1094	-   Anemia ( [E11] Observation serum hemoglobin level [E12] [E21] Eq-Comparison < 10 g / dL [E22] )	18	Argument:Eq-Comparison(E1,E2)
1095	-   Men and women from [E11] Eq-Comparison 18 to 65 years [E12] [E21] Age old [E22] .	23	Argument:Eq-Comparison(E2,E1)
1096	: Participants must be in 10 th school grade or [E11] Age aged [E12] [E21] Eq-Comparison 15 to 16 years [E22] when recruited in training companies .	18	Argument:Eq-Comparison(E1,E2)
1097	: Participants must be in 12 th school grade or [E11] Age aged [E12] [E21] Eq-Comparison 17 to 18 years [E22] when recruited in training companies .	18	Argument:Eq-Comparison(E1,E2)
1098	2 . [E11] Age Age [E12] : [E21] Eq-Comparison 18 - 75 years [E22] old , postmenopausal women or prepostmenopausal women	18	Argument:Eq-Comparison(E1,E2)
1099	1 . Patients who received prior [E11] Procedure treatment [E12] with any [E21] Drug CDK4 / 6 inhibitor [E22] , everolimus or fulvestant .	73	Relation:Using(E1,E2)
1100	2 . Clinically significant cardiovascular and [E11] Modifier cerebrovascular [E12] [E21] Condition-Name diseases [E22] , including but not limited to severe acute myocardial	39	Argument:Modifies(E1,E2)
1101	[E11] Age age [E12] [E21] Eq-Comparison between 18 and 60 years [E22]	18	Argument:Eq-Comparison(E1,E2)
1102	negative ( IHC 0 , 1 + or 2 + [E11] Condition FISH [E12] [E21] Polarity negative [E22] ) .	5	Relation:Equivalent-To(E1,E2)
1103	[E11] Encounter admitted [E12] to the [E21] Location hospital [E22]	93	Argument:Location(E1,E2)
1104	-   patients with [E11] Other other [E12] systemic [E21] Condition infection [E22]	43	Argument:Is-Other(E1,E2)
1105	-   patients with other [E11] Modifier systemic [E12] [E21] Condition-Name infection [E22]	39	Argument:Modifies(E1,E2)
1106	-   Adults [E11] Age age [E12] [E21] Eq-Comparison greater than or equal to 18 years [E22] .	18	Argument:Eq-Comparison(E1,E2)
1107	1 . All patients treated with radical prostatectomy for [E11] Modifier localized prostate [E12] [E21] Condition-Name cancer [E22] between 2000 and 2017 who had biobank samples taken	39	Argument:Modifies(E1,E2)
1108	3 . Patients with prostate adenocarcinoma that did [E11] Negation not [E12] develop [E21] Condition biochemical recurrence [E22] .	15	Argument:Negates(E1,E2)
1109	[E11] Life-Stage-And-Gender Adult [E12] patients ( 16 years [E21] Age old [E22] and older )	94	Relation:Equivalent-To(E2,E1)
1110	1 . The fifth stage of [E11] Modifier chronic [E12] [E21] Condition-Name renal failure [E22] diagnosed by a physician .	39	Argument:Modifies(E1,E2)
1111	[E11] Eq-Comparison fifth stage [E12] of chronic [E21] Condition renal failure [E22] diagnosed by a physician .	19	Argument:Stage(E2,E1)
1112	4 . [E11] Age Ages [E12] over [E21] Eq-Comparison 20 years [E22] old .	18	Argument:Eq-Comparison(E1,E2)
1113	2 . Patients who have [E11] Eq-Comparison received [E12] non - emergency [E21] Procedure dialysis treatment [E22] .	66	Argument:Temporality(E2,E1)
1114	3 . Patients with severe cardiopulmonary dysfunction , [E11] Severity severe [E12] [E21] Condition shock [E22] , low blood pressure , and large bleeding are	20	Argument:Severity(E2,E1)
1115	dysfunction , severe shock , low blood pressure , and [E11] Polarity large [E12] [E21] Condition bleeding [E22] are not controlled .	40	Argument:Polarity(E2,E1)
1116	. Loss of peritoneal function or extensive peritoneal adhesion , [E11] Negation unable [E12] to use [E21] Procedure peritoneal dialysis [E22] .	15	Argument:Negates(E1,E2)
1117	to operate the fluid change , hand shake , and [E11] Negation no [E12] [E21] Family-Member family members [E22] can assist .	15	Argument:Negates(E1,E2)
1118	-   Participants will have completed the [E11] Eq-Comparison previous [E12] [E21] Procedure PCV [E22] RCTs : EVEREST II , PLANET and PCV T&amp;E	66	Argument:Temporality(E2,E1)
1119	-   [E11] Eq-Comparison 18 to 25 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
1120	cancer ( one first - degree female relative diagnosed with [E11] Modifier breast [E12] [E21] Condition-Name cancer [E22] )	39	Argument:Modifies(E1,E2)
1121	-   Patient [E11] Eq-Comparison undergoing [E12] face [E21] Procedure surgery [E22]	66	Argument:Temporality(E2,E1)
1122	-   Patient undergoing [E11] Modifier face [E12] [E21] Procedure-Name surgery [E22]	39	Argument:Modifies(E1,E2)
1123	-   Adult patient [E11] Eq-Comparison ≥ 18 years [E12] [E21] Age old [E22]	23	Argument:Eq-Comparison(E2,E1)
1124	-   Acute withdrawal state and [E11] Observation CIWA [E12] score [E21] Eq-Comparison > 9 [E22]	18	Argument:Eq-Comparison(E1,E2)
1125	[E11] Condition AFL [E12] confirmed by [E21] Procedure 12 - lead ECG [E22]	38	Relation:Found-By(E1,E2)
1126	[E11] Modifier typical [E12] [E21] Condition-Name AFL [E22] confirmed by 12 - lead ECG	39	Argument:Modifies(E1,E2)
1127	-   scheduled to undergo [E11] Procedure-Name catheter ablation [E12] of the [E21] Modifier CTI [E22] for treatment of AFL	1	Argument:Modifies(E2,E1)
1128	-   previous CTI or [E11] Modifier PVI [E12] [E21] Procedure-Name ablation procedure [E22]	39	Argument:Modifies(E1,E2)
1129	-   [E11] Eq-Comparison Ongoing [E12] [E21] Procedure CPAP treatment [E22]	66	Argument:Temporality(E2,E1)
1130	-   Women who reside [E11] Other outside [E12] the [E21] Location larger catchment area [E22] of the health facilities	43	Argument:Is-Other(E1,E2)
1131	dysfunction ( history of cerebrovascular stroke CVS ) 5 - [E11] Modifier metastatic [E12] [E21] Condition-Name cancer [E22] .	39	Argument:Modifies(E1,E2)
1132	more than 180 μmol / l ) . 9 - [E11] Assertion unexpected [E12] [E21] Condition intraoperative findings [E22] ( inoperable ) . 10 - accidental massive intraoperative	84	Argument:Asserted(E1,E2)
1133	- unexpected intraoperative findings ( inoperable ) . 10 - [E11] Modifier accidental massive [E12] [E21] Condition-Name intraoperative hemorrhage [E22] .	39	Argument:Modifies(E1,E2)
1134	Part 2 : mCRPC as defined above or pathologically confirmed [E11] Modifier metastatic renal cell [E12] [E21] Condition-Name carcinoma [E22] ( RCC ) as defined by world health organization	39	Argument:Modifies(E1,E2)
1135	evaluable disease : Part 1 : Either measurable or evaluable [E11] Condition disease [E12] for prostate [E21] Condition cancer [E22] . Part 2 : At least one measurable lesion	16	Relation:Example-Of(E2,E1)
1136	: Part 1 : Either measurable or evaluable disease for [E11] Modifier prostate [E12] [E21] Condition-Name cancer [E22] . Part 2 : At least one measurable lesion	39	Argument:Modifies(E1,E2)
1137	or evaluable disease for prostate cancer . Part 2 : [E11] Eq-Comparison At least one [E12] measurable [E21] Condition lesion [E22] as per RECIST v1.1 .	10	Argument:Minimum-Count(E2,E1)
1138	and in Part 2 must agree to undergo the mandatory [E11] Modifier fresh tumor [E12] [E21] Procedure-Name biopsies [E22] , unless collection of the biopsy presents a safety	39	Argument:Modifies(E1,E2)
1139	discontinuation and the first dose of study drug , and [E11] Observation toxicities [E12] have returned [E21] Eq-Comparison to Grade less than or equal to (   <   =   ) 1 [E22] or baseline	18	Argument:Eq-Comparison(E1,E2)
1140	drug , and toxicities have returned to Grade less than [E11] Or or [E12] equal to (   <   =   ) 1 or [E21] Study baseline [E22]	89	Argument:Arg2(E1,E2)
1141	  Prior treatment with prostate - specific membrane antigen ( [E11] Drug PSMA [E12] )   - targeted therapy [E21] Exception except [E22] for PSMA - targeted vaccine is permitted	35	Argument:From(E2,E1)
1142	active malignancy requiring systemic treatment <   = 12 months [E11] Temporal-Connection prior to [E12] [E21] Study enrollment [E22]	89	Argument:Arg2(E1,E2)
